src_ip,dst_ip,src_port,dst_port,proto,duration,avg_duration,duration_std_dev,percent_std_dev,orig_payload_size,resp_payload_size,payload_ratio,inbound_packets,outbound_packets,avg_periodicity,periodicity_std,ssl_flow_ratio,ssl_tls_ratio
157.240.242.35,192.168.0.102,443,61823,UDP,0.3810896873474121,0.047636210918426514,0.06494995248052696,1.3634575720505762,103,1104,10.718446601941748,5,3,0.0688999096552531,0.07442845115124308,0.0,0.0
192.168.0.1,239.255.255.250,1900,36826,UDP,0.6151976585388184,0.08788537979125977,0.036243677349331496,0.4123971181033224,0,2221,0.0,7,0,0.02499361038208008,0.03506639143724928,0.0,0.0
192.168.0.102,20.189.173.17,443,65108,TCP,1.939173698425293,0.07756694793701172,0.19419711089625902,2.5036064465751173,9812,5202,0.5301671422747656,12,13,0.14096225862917694,0.25437118219553434,0.3888888888888889,1.0
192.168.0.102,20.189.173.17,443,65106,TCP,3.26790714263916,0.54465119043986,0.9153792396783887,1.6806705938513216,35,101,2.8857142857142857,3,3,1.052557647228241,0.8195465412306228,0.5,1.0
192.168.0.102,20.198.119.84,443,64395,TCP,0.20012140274047852,0.06670713424682617,0.06580216074067093,0.9864336323787092,43,174,4.046511627906977,1,2,0.0438690185546875,0.0,2.0,1.0
192.168.0.102,20.189.173.17,443,65107,TCP,0.31696152687072754,0.15848076343536377,0.15848076343536377,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
13.67.9.5,192.168.0.102,443,65105,TCP,0.1157371997833252,0.023147439956665038,0.041819384984518815,1.8066527038329094,0,0,0.0,2,3,0.03550513585408529,0.04739156707495246,0.0,0.0
157.240.242.14,192.168.0.102,443,64877,TCP,0.2924528121948242,0.07311320304870605,0.05562053029388455,0.7607453643746348,32,28,0.875,2,2,0.050455570220947266,0.04788541793823242,1.0,1.0
192.168.0.102,52.175.136.182,443,64343,TCP,9.369571208953857,1.8739142417907715,3.6053789176360183,1.9239828788486097,59,48,0.8135593220338984,2,3,5.9906299114227295,4.078040463476748,0.6666666666666666,1.0
157.240.242.55,192.168.0.102,443,64872,TCP,4.464705467224121,0.7441175778706869,1.5089881778302743,2.027889439392476,69,71,1.0289855072463767,3,3,2.027757704257965,1.9796970033305028,0.5,1.0
192.168.0.102,20.189.173.17,443,65111,TCP,4.935205698013306,0.07833659838116358,0.2641370567423736,3.3718218840337935,27355,7122,0.26035459696581975,27,36,0.13553607659261735,0.3618346637644031,0.4318181818181818,0.9473684210526315
192.168.0.102,20.189.173.17,443,65112,TCP,4.67616868019104,0.2597871488995022,0.7175131017136666,2.7619268495503375,2658,6671,2.5097817908201656,9,9,0.3365324139595032,0.7430718133607419,0.6363636363636364,1.0
162.159.133.234,192.168.0.102,443,64739,TCP,0.40844082832336426,0.10211020708084106,0.1301943906537215,1.275037965113968,51,34,0.6666666666666666,2,2,0.14743340015411377,0.12086641788482666,1.0,1.0
157.240.242.13,192.168.0.102,443,64871,TCP,0.38564133644104004,0.09641033411026001,0.07532397905019926,0.7812853232523261,29,25,0.8620689655172413,2,2,0.12394416332244873,0.012234807014465332,1.0,1.0
192.168.0.102,20.198.119.84,443,64421,TCP,0.16997241973876953,0.05665747324625651,0.04667437416069074,0.8237990769165588,43,174,4.046511627906977,1,2,0.055657148361206055,0.0,2.0,1.0
192.168.0.102,40.99.34.194,443,64883,TCP,0.0028619766235351562,0.0014309883117675781,0.0014309883117675781,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
157.240.242.14,192.168.0.102,443,64870,TCP,0.2596015930175781,0.06490039825439453,0.04593198756388626,0.7077304423286203,32,28,0.875,2,2,0.06798601150512695,0.013434410095214844,1.0,1.0
157.240.242.14,192.168.0.102,443,64879,TCP,0.23459815979003906,0.058649539947509766,0.03923187709790992,0.6689204575691764,32,28,0.875,2,2,0.05742645263671875,0.01680898666381836,1.0,1.0
