src_ip,dst_ip,src_port,dst_port,proto,duration,avg_duration,duration_std_dev,percent_std_dev,orig_payload_size,resp_payload_size,payload_ratio,inbound_packets,outbound_packets,avg_periodicity,periodicity_std,ssl_flow_ratio,ssl_tls_ratio
192.168.0.1,192.168.0.100,53,44764,UDP,0.0196840763092041,0.00984203815460205,0.00984203815460205,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
192.168.0.1,192.168.0.100,53,50250,UDP,0.0199282169342041,0.00996410846710205,0.00996410846710205,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
192.168.0.1,192.168.0.100,53,41811,UDP,0.007550477981567383,0.0037752389907836914,0.0037752389907836914,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
108.158.46.128,192.168.0.100,443,43188,TCP,0.08632230758666992,0.00539514422416687,0.010733304361154586,1.989437893629627,1826,4834,2.647316538882804,7,9,0.007425665855407715,0.010982921177893484,0.14285714285714285,1.0
108.158.46.128,192.168.0.100,443,43204,TCP,0.17827463150024414,0.005402261560613459,0.013210964157729765,2.4454506708908004,2283,9900,4.336399474375821,16,17,0.009438407036565965,0.016607452547332698,0.43478260869565216,1.0
192.168.0.1,192.168.0.100,53,54041,UDP,0.009783506393432617,0.004891753196716309,0.004891753196716309,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
192.168.0.1,192.168.0.100,53,36701,UDP,0.008133411407470703,0.0040667057037353516,0.0040667057037353516,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
192.168.0.1,192.168.0.100,53,38847,UDP,0.010509490966796875,0.0052547454833984375,0.0052547454833984375,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
192.168.0.100,54.187.150.44,443,45656,TCP,0.31894803047180176,0.10631601015726726,0.15017437070456166,1.4125282775606158,0,0,0.0,1,2,0.00025343894958496094,0.0,0.0,0.0
192.168.0.100,54.187.150.44,443,45660,TCP,0.31927990913391113,0.10642663637797038,0.1502922302626992,1.4121674364389543,0,0,0.0,1,2,0.00030803680419921875,0.0,0.0,0.0
192.168.0.100,54.187.150.44,443,45668,TCP,0.31855058670043945,0.10618352890014648,0.1500712819734006,1.4133197825297892,0,0,0.0,1,2,0.0001342296600341797,0.0,0.0,0.0
192.168.0.100,54.187.150.44,443,45680,TCP,0.3178741931915283,0.1059580643971761,0.14941713472967066,1.4101534940237432,0,0,0.0,1,2,0.0006086826324462891,0.0,0.0,0.0
192.168.0.100,54.187.150.44,443,45692,TCP,0.3172919750213623,0.10576399167378743,0.14945672976731966,1.4131154412958966,0,0,0.0,1,2,0.00016427040100097656,0.0,0.0,0.0
192.168.0.100,54.187.150.44,443,45706,TCP,0.3182952404022217,0.10609841346740723,0.14977413457763197,1.4116529143354406,0,0,0.0,1,2,0.00038433074951171875,0.0,0.0,0.0
192.168.0.100,54.187.150.44,443,45714,TCP,0.8961691856384277,0.05601057410240173,0.11266600065562,2.01151304840471,1890,3378,1.7873015873015874,7,9,0.10733304704938616,0.13872787946737686,0.45454545454545453,1.0
