src_ip,dst_ip,src_port,dst_port,proto,duration,avg_duration,duration_std_dev,percent_std_dev,orig_payload_size,resp_payload_size,payload_ratio,inbound_packets,outbound_packets,avg_periodicity,periodicity_std,ssl_flow_ratio,ssl_tls_ratio
192.168.0.1,192.168.0.100,53,35610,UDP,0.012555122375488281,0.006277561187744141,0.006277561187744141,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
192.168.0.1,192.168.0.100,53,57279,UDP,0.012768983840942383,0.006384491920471191,0.006384491920471191,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
108.159.80.87,192.168.0.100,443,49344,TCP,295.0433099269867,0.4069562895544644,2.9716858015883885,7.302223550450072,4357,521285,119.6431030525591,385,340,0.39965929068305517,2.456153793028845,0.1328125,0.9058823529411765
192.168.0.1,192.168.0.100,53,47562,UDP,0.012332916259765625,0.0061664581298828125,0.0061664581298828125,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
192.168.0.1,192.168.0.100,53,44937,UDP,0.012207508087158203,0.0061037540435791016,0.0061037540435791016,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
192.168.0.1,192.168.0.100,53,59274,UDP,0.007690906524658203,0.0038454532623291016,0.0038454532623291016,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
162.23.130.190,192.168.0.100,443,41324,TCP,281.0254957675934,9.367516525586446,12.155082725872374,1.2975779324938437,0,0,0.0,15,15,7.325226306915283,8.04279288480143,0.0,0.0
104.16.117.116,192.168.0.100,443,46896,TCP,369.4294548034668,9.010474507401629,11.998242587325498,1.331588317293343,0,39,0.0,21,20,7.360689872350449,8.082412441666268,0.025,1.0
192.168.0.1,192.168.0.100,53,58958,UDP,0.013936758041381836,0.006968379020690918,0.006968379020690918,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
192.168.0.1,192.168.0.100,53,33728,UDP,0.008089303970336914,0.004044651985168457,0.004044651985168457,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
18.239.142.67,192.168.0.100,443,58408,TCP,0.09680557250976562,0.006453704833984375,0.014639226230095075,2.268344556603643,1727,4828,2.7955993051534453,7,8,0.009898002331073467,0.016034400463692623,0.15384615384615385,1.0
18.239.142.67,192.168.0.100,443,58412,TCP,0.09629678726196289,0.006419785817464193,0.01401082603582663,2.182444466871776,1759,4828,2.7447413303013075,7,8,0.009757243669950046,0.015705254754310376,0.15384615384615385,1.0
18.239.142.67,192.168.0.100,443,58422,TCP,269.33470344543457,1.2886827916049501,5.2438975910552585,4.069191910698527,6537,71497,10.937280097904237,114,95,1.1667819080721353,4.006527626708693,0.6854838709677419,0.9882352941176471
104.16.79.73,192.168.0.100,443,36896,TCP,369.1654324531555,9.004034937881842,11.962011959322162,1.3285168307150272,0,39,0.0,21,20,7.181129143788264,7.936622174400748,0.025,1.0
192.168.0.1,192.168.0.100,53,60780,UDP,0.0014395713806152344,0.0007197856903076172,0.0007197856903076172,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
192.168.0.1,192.168.0.100,53,60298,UDP,0.0037114620208740234,0.0018557310104370117,0.0018557310104370117,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
18.67.195.40,192.168.0.100,443,56872,TCP,294.8697144985199,2.978481964631514,7.850397971263541,2.635704383805044,2870,24388,8.497560975609757,51,48,3.037096102213122,6.832288211418133,0.3561643835616438,1.0
192.168.0.1,192.168.0.100,53,55622,UDP,0.007256984710693359,0.0036284923553466797,0.0036284923553466797,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
18.239.142.67,192.168.0.100,443,58432,TCP,407.687064409256,0.17625899887992044,2.0193842422663333,11.456914285789598,3919,2466270,629.3110487369227,1375,938,0.1511830219089518,1.5480238855950625,0.035826242722794444,0.7375
192.168.0.1,192.168.0.100,53,57592,UDP,0.014082193374633789,0.0070410966873168945,0.0070410966873168945,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
104.18.87.42,192.168.0.100,443,55742,TCP,433.8717155456543,5.104373124066521,10.256368405661942,2.0093296779783527,2520,18770,7.448412698412699,48,37,4.587472384234509,8.239494597489923,0.4166666666666667,1.0
192.168.0.1,192.168.0.100,53,39228,UDP,0.01665019989013672,0.00832509994506836,0.00832509994506836,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
104.18.87.42,192.168.0.100,443,55758,TCP,400.19626927375793,5.799945931503738,10.673885987993103,1.8403423262991883,2475,6608,2.6698989898989898,36,33,4.704015699785147,7.788491973269279,0.23214285714285715,1.0
192.168.0.1,192.168.0.100,53,37451,UDP,0.008518457412719727,0.004259228706359863,0.004259228706359863,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
108.158.61.43,192.168.0.100,443,48936,TCP,451.48898792266846,0.030628111249078657,0.7442588536788354,24.29986124923795,80218,15006283,187.0687750878855,8379,6362,0.039114266858494715,0.7162978996424423,0.08886098389717831,0.8935993349958438
192.168.0.1,192.168.0.100,53,52800,UDP,0.013451337814331055,0.006725668907165527,0.006725668907165527,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
192.168.0.1,192.168.0.100,53,45453,UDP,0.008903741836547852,0.004451870918273926,0.004451870918273926,1.0,0,0,0.0,1,1,0.0,0.0,0.0,0.0
104.18.32.137,192.168.0.100,443,34784,TCP,452.95704531669617,2.544702501779192,7.336874518118995,2.8831953884547357,4293,7897,1.8395061728395061,89,89,2.3615095154805616,5.64348894260939,0.78,1.0
